pageid,ns,title,categories
50242606,0,Gérard Autajon,"[""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:Industriel français du XXIe siècle', 'Catégorie:Naissance en mai 1953', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P569', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:France/Articles liés', 'Catégorie:Portail:Industrie/Articles liés', 'Catégorie:Portail:Technologies/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
1828,0,Amitabh Bachchan,"['Catégorie:Acteur de Bollywood', 'Catégorie:Acteur indien', 'Catégorie:Article contenant un appel à traduction en anglais', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Filmfare Award du meilleur acteur', 'Catégorie:Musicien du cinéma indien', 'Catégorie:Naissance en octobre 1942', 'Catégorie:Naissance à Allâhâbâd', ""Catégorie:Officier de la Légion d'honneur"", 'Catégorie:Page pointant vers des bases externes', ""Catégorie:Page pointant vers des bases relatives à l'audiovisuel"", 'Catégorie:Page pointant vers des bases relatives à la musique', 'Catégorie:Page utilisant P1258', 'Catégorie:Page utilisant P1266', 'Catégorie:Page utilisant P1728', 'Catégorie:Page utilisant P2019', 'Catégorie:Page utilisant P345', 'Catégorie:Page utilisant P3478', 'Catégorie:Page utilisant P434', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Personne citée dans le scandale des Paradise Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Cinéma/Articles liés', 'Catégorie:Portail:Cinéma indien/Articles liés', 'Catégorie:Portail:Inde/Articles liés', 'Catégorie:Portail:Monde indien/Articles liés', 'Catégorie:Producteur indien de cinéma', 'Catégorie:Récipiendaire de la Padma Bhushan', 'Catégorie:Récipiendaire de la Padma Shri', 'Catégorie:Récipiendaire de la Padma Vibhushan', 'Catégorie:Screen Award du meilleur acteur', 'Catégorie:Wikipédia:Article biographique']"
50077295,0,Shishir Bajoria,
414434,0,Tony Baldry,"[""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', ""Catégorie:Deputy Lieutenant de l'Oxfordshire"", 'Catégorie:Député du 49e Parlement du Royaume-Uni', 'Catégorie:Député du 50e Parlement du Royaume-Uni', 'Catégorie:Député du 51e Parlement du Royaume-Uni', 'Catégorie:Député du 52e Parlement du Royaume-Uni', 'Catégorie:Député du 53e Parlement du Royaume-Uni', 'Catégorie:Député du 54e Parlement du Royaume-Uni', 'Catégorie:Député du 55e Parlement du Royaume-Uni', 'Catégorie:Knight Bachelor', 'Catégorie:Membre du Conseil privé du Royaume-Uni', 'Catégorie:Naissance en juillet 1950', 'Catégorie:Officier de la Royal Artillery', 'Catégorie:Page utilisant P102', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P140', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P18', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P241', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P39', 'Catégorie:Page utilisant P511', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Page utilisant P856', 'Catégorie:Personnalité de la franc-maçonnerie britannique', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Droit', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Politique britannique/Articles liés', 'Catégorie:Portail:Royaume-Uni/Articles liés', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'université du Sussex""]"
20492072,0,Patrick Balkany,
35183107,0,Bandar bin Khalid Al Saud (born 1965),
735982,0,Bank Leumi,"['Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis août 2015', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Entreprise', 'Catégorie:Article à référence insuffisante', 'Catégorie:Article à référence nécessaire', 'Catégorie:Banque ayant son siège en Israël', 'Catégorie:Page utilisant P1056', 'Catégorie:Page utilisant P112', 'Catégorie:Page utilisant P1454', 'Catégorie:Page utilisant P452', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Entreprises/Articles liés', 'Catégorie:Portail:Finance/Articles liés', 'Catégorie:Portail:Israël/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Économie/Articles liés']"
44002461,0,Arron Banks,"['Catégorie:Article contenant un appel à traduction en anglais', ""Catégorie:Article de Wikipédia avec notice d'autorité"", ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant le modèle Dictionnaires inactif', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:Naissance dans le Cheshire', 'Catégorie:Naissance en mars 1966', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Page utilisant un modèle Bases inactif', 'Catégorie:Personnalité britannique du monde des affaires', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Personne citée dans le scandale des Paradise Papers', 'Catégorie:Portail:Années 2010/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Politique britannique/Articles liés', 'Catégorie:Portail:Royaume-Uni/Articles liés', 'Catégorie:Portail:Union européenne/Articles liés', 'Catégorie:Portail:XXIe siècle/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Portail:Époque contemporaine/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
10934571,0,Joaquim Barbosa,"[""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', ""Catégorie:Docteur en droit de l'université Panthéon-Assas"", ""Catégorie:Docteur honoris causa de l'université hébraïque de Jérusalem"", ""Catégorie:Grand-croix de l'ordre de Rio Branco"", 'Catégorie:Magistrat brésilien', 'Catégorie:Naissance au Minas Gerais', 'Catégorie:Naissance en octobre 1954', 'Catégorie:Page utilisant P102', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P108', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Droit', 'Catégorie:Portail:Brésil/Articles liés', 'Catégorie:Portail:Droit/Articles liés', 'Catégorie:Portail:Lusophonie/Articles liés', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche juriste brésilien', ""Catégorie:Étudiant de l'université de Brasilia""]"
298988,0,David and Frederick Barclay,"['Catégorie:Décès en janvier 2021', 'Catégorie:Décès à 86 ans', 'Catégorie:Jumeaux', 'Catégorie:Milliardaire britannique', 'Catégorie:Naissance en octobre 1934', 'Catégorie:Naissance à Hammersmith', 'Catégorie:Personnalité de Sercq', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Personne citée dans le scandale des Paradise Papers', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Royaume-Uni/Articles liés']"
22572396,0,Bjarni Benediktsson (born 1970),"['Catégorie:Article contenant un appel à traduction en anglais', 'Catégorie:Article contenant un appel à traduction en suédois', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article de qualité en afrikaans', 'Catégorie:Article géolocalisé en Islande', 'Catégorie:Article géolocalisé sur Terre', 'Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis juin 2015', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Division administrative fondée en 1786', 'Catégorie:Page avec coordonnées similaires sur Wikidata', 'Catégorie:Page avec des cartes', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives aux beaux-arts', 'Catégorie:Page pointant vers des bases relatives à la musique', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P1296', 'Catégorie:Page utilisant P1417', 'Catégorie:Page utilisant P3219', 'Catégorie:Page utilisant P8406', 'Catégorie:Page utilisant P982', 'Catégorie:Page utilisant une frise chronologique', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Islande/Articles liés', 'Catégorie:Reykjavik']"
1896352,0,Tomáš Berdych,"['Catégorie:Article avec une section vide ou incomplète', 'Catégorie:Article contenant un lien mort', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Image locale différente de celle de Wikidata', ""Catégorie:Joueur de tennis aux Jeux olympiques d'été de 2004"", ""Catégorie:Joueur de tennis aux Jeux olympiques d'été de 2008"", ""Catégorie:Joueur de tennis aux Jeux olympiques d'été de 2012"", 'Catégorie:Joueur de tennis membre du top 10', 'Catégorie:Joueur de tennis titré en Masters Series', 'Catégorie:Joueur de tennis victorieux en Coupe Davis', 'Catégorie:Joueur tchèque de tennis', 'Catégorie:Naissance en Tchécoslovaquie', 'Catégorie:Naissance en septembre 1985', 'Catégorie:Naissance à Valašské Meziříčí', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives au sport', 'Catégorie:Page utilisant P1285', 'Catégorie:Page utilisant P2641', 'Catégorie:Page utilisant P3427', 'Catégorie:Page utilisant P4503', 'Catégorie:Page utilisant P4544', 'Catégorie:Page utilisant P536', 'Catégorie:Page utilisant P5815', 'Catégorie:Page utilisant P8286', 'Catégorie:Page utilisant P8618', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Sport/Articles liés', 'Catégorie:Portail:Sports de raquette/Articles liés', 'Catégorie:Portail:Tchéquie/Articles liés', 'Catégorie:Portail:Tennis/Articles liés', 'Catégorie:Vainqueur de la Hopman Cup', 'Catégorie:Wikipédia:Article biographique']"
26909,0,Silvio Berlusconi,"['Catégorie:Article contenant un appel à traduction en italien', 'Catégorie:Article contenant un lien mort', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article de qualité en lombard', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence insuffisante', 'Catégorie:Article à référence nécessaire', 'Catégorie:Atlantisme', 'Catégorie:Bon article en russe', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', ""Catégorie:Chef d'entreprise italien"", ""Catégorie:Chevalier de l'ordre de Pie IX"", 'Catégorie:Criminel financier', 'Catégorie:Dirigeant de télévision', 'Catégorie:Dirigeant sportif italien', 'Catégorie:Député de la douzième législature de la République italienne', 'Catégorie:Député de la quatorzième législature de la République italienne', 'Catégorie:Député de la quinzième législature de la République italienne', 'Catégorie:Député de la seizième législature de la République italienne', 'Catégorie:Député de la treizième législature de la République italienne', 'Catégorie:Député européen du groupe du Parti populaire européen 1999-2004', 'Catégorie:Député européen du groupe du Parti populaire européen 2019-2024', 'Catégorie:Député européen élu en Italie 1999-2004', 'Catégorie:Député européen élu en Italie 2019-2024', ""Catégorie:Grand-croix avec collier de l'ordre des Trois Étoiles"", ""Catégorie:Grand-croix de l'ordre de l'Infant Dom Henri"", ""Catégorie:Grand-croix de l'ordre de l'Étoile de Roumanie"", ""Catégorie:Grand-croix de l'ordre du Mérite de la république de Pologne"", ""Catégorie:Grand-croix de l'ordre royal norvégien du Mérite"", ""Catégorie:Grand cordon de l'ordre de la République (Tunisie)"", 'Catégorie:La Cinq', 'Catégorie:Membre de Propaganda Due', 'Catégorie:Milliardaire italien', ""Catégorie:Ministre de l'Économie et des Finances de la République italienne"", 'Catégorie:Ministre de la Politique européenne de la République italienne', 'Catégorie:Ministre de la Santé de la République italienne', 'Catégorie:Ministre des Affaires étrangères de la République italienne', 'Catégorie:Naissance en septembre 1936', 'Catégorie:Naissance à Milan', 'Catégorie:Ordre national du Mérite (Malte)', 'Catégorie:Ordre sacré et militaire constantinien de Saint-Georges', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives au spectacle', ""Catégorie:Page pointant vers des bases relatives à l'audiovisuel"", 'Catégorie:Page pointant vers des bases relatives à la musique', 'Catégorie:Page pointant vers des bases relatives à la vie publique', 'Catégorie:Page utilisant P1186', 'Catégorie:Page utilisant P1331', 'Catégorie:Page utilisant P1341', 'Catégorie:Page utilisant P1953', 'Catégorie:Page utilisant P2549', 'Catégorie:Page utilisant P345', 'Catégorie:Page utilisant P3935', 'Catégorie:Page utilisant P5068', 'Catégorie:Page utilisant un sommaire limité', 'Catégorie:Personnalité de Forza Italia', 'Catégorie:Personnalité de Forza Italia (2013)', 'Catégorie:Personnalité du Peuple de la liberté', 'Catégorie:Personnalité italienne du XXIe siècle', 'Catégorie:Personnalité italienne du XXe siècle', 'Catégorie:Personnalité italienne du monde des affaires', 'Catégorie:Personnalité politique condamnée pour abus de pouvoir', 'Catégorie:Personnalité politique condamnée pour fraude', 'Catégorie:Personnalité politique condamnée à une peine d’inéligibilité', 'Catégorie:Personnalité politique italienne du XXIe siècle', 'Catégorie:Personnalité politique italienne du XXe siècle', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Droit', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Football/Articles liés', 'Catégorie:Portail:Histoire/Articles liés', 'Catégorie:Portail:Italie/Articles liés', 'Catégorie:Portail:Lombardie/Articles liés', 'Catégorie:Portail:Milan/Articles liés', 'Catégorie:Portail:Médias/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Politique en Italie/Articles liés', 'Catégorie:Portail:Sport/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Portail:Époque contemporaine/Articles liés', ""Catégorie:Président de l'AC Milan"", 'Catégorie:Président du Conseil italien', ""Catégorie:Récipiendaire de l'ordre du roi Abdelaziz"", 'Catégorie:Silvio Berlusconi', 'Catégorie:Sénateur de la République italienne', 'Catégorie:Sénateur de la dix-septième législature de la République italienne', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'université de Milan""]"
56835219,0,Javier Bertucci,"['Catégorie:Article avec une section vide ou incomplète', 'Catégorie:Article contenant un appel à traduction en espagnol', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Naissance en novembre 1969', 'Catégorie:Pasteur chrétien évangélique', 'Catégorie:Personnalité du monde des affaires', 'Catégorie:Personnalité politique vénézuélienne', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Religions et croyances', 'Catégorie:Portail:Christianisme évangélique/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Religions et croyances/Articles liés', 'Catégorie:Portail:Venezuela/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
193737,0,Benazir Bhutto,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article de qualité', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Assassinat par attentat suicide', 'Catégorie:Benazir Bhutto', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Conjoint de personnalité politique', 'Catégorie:Décès en décembre 2007', 'Catégorie:Décès à 54 ans', 'Catégorie:Décès à Rawalpindi', 'Catégorie:Député pakistanais', 'Catégorie:Femme politique pakistanaise', ""Catégorie:Lauréat du prix des droits de l'homme des Nations unies"", 'Catégorie:Milliardaire pakistanais', ""Catégorie:Ministre de l'Économie ou des Finances du Pakistan"", 'Catégorie:Ministre de la Défense du Pakistan', 'Catégorie:Mort assassiné au Pakistan', 'Catégorie:Naissance en juin 1953', 'Catégorie:Naissance à Karachi', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives à la vie publique', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P1284', 'Catégorie:Page utilisant P1296', 'Catégorie:Page utilisant P1417', 'Catégorie:Page utilisant P2190', 'Catégorie:Page utilisant P3219', 'Catégorie:Page utilisant P3222', 'Catégorie:Page utilisant P4342', 'Catégorie:Page utilisant P5019', 'Catégorie:Page utilisant P6404', 'Catégorie:Page utilisant P7578', 'Catégorie:Page utilisant P7666', 'Catégorie:Page utilisant P7902', 'Catégorie:Page utilisant P7982', 'Catégorie:Page utilisant P8349', 'Catégorie:Personnalité ayant eu des obsèques nationales', 'Catégorie:Personnalité du Parti du peuple pakistanais', 'Catégorie:Personnalité politique condamnée pour corruption', 'Catégorie:Personnalité politique pakistanaise assassinée', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Femmes/Articles liés', 'Catégorie:Portail:Pakistan/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Premier ministre du Pakistan', 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Étudiant de l'université Harvard"", ""Catégorie:Étudiant de l'université d'Oxford"", 'Catégorie:Étudiante du Radcliffe College']"
50157746,0,Miguel Blesa,
10946169,0,Louise Blouin,
5184765,0,Pedro Bordaberry,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Avocat uruguayen', ""Catégorie:Candidat à l'élection présidentielle uruguayenne de 2009"", ""Catégorie:Candidat à l'élection présidentielle uruguayenne de 2014"", 'Catégorie:Naissance en avril 1960', 'Catégorie:Naissance à Montevideo', 'Catégorie:Page utilisant P102', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P22', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P39', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P641', 'Catégorie:Page utilisant P69', 'Catégorie:Personnalité du Parti Colorado', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Droit', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Uruguay/Articles liés', ""Catégorie:Sénateur de l'Uruguay"", 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité politique uruguayenne', ""Catégorie:Étudiant de l'université de la République""]"
47817765,0,Elias Bou Saab,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Ministre libanais', 'Catégorie:Naissance en septembre 1967', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Liban/Articles liés', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité politique libanaise']"
50042323,0,Abdeslam Bouchouareb,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Député algérien de la VIIe législature', 'Catégorie:Député algérien de la Ve législature', ""Catégorie:Ministre algérien de l'Industrie"", 'Catégorie:Ministre algérien des Mines', 'Catégorie:Naissance en mai 1952', ""Catégorie:Naissance à Aïn M'lila"", 'Catégorie:Personnalité chaouie', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Afrique/Articles liés', 'Catégorie:Portail:Algérie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Maghreb/Articles liés', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Vice-président de l’Assemblée populaire nationale (Algérie)', 'Catégorie:Wikipédia:Article biographique']"
